#model_version:v2023.03.01,score_date:2023-03-19T00:00:00+0000
cve,epss,percentile
CVE-2021-38357,0.00059,0.22922
CVE-2021-38358,0.00059,0.22922
CVE-2021-38359,0.00059,0.22922
CVE-2021-3836,0.00059,0.22815
CVE-2021-38360,0.00476,0.71973
CVE-2021-38361,0.00054,0.19494
CVE-2021-38362,0.00069,0.28237
CVE-2021-38365,0.00163,0.51196
CVE-2021-38366,0.00232,0.59591
CVE-2021-3837,0.00059,0.22978
CVE-2021-38370,0.00111,0.42654
CVE-2021-38371,0.00191,0.54913
CVE-2021-38372,0.00070,0.28329
CVE-2021-38373,0.00081,0.33125
CVE-2021-38374,0.00226,0.59077
CVE-2021-38375,0.00134,0.46852
CVE-2021-38376,0.00068,0.27867
CVE-2021-38377,0.00071,0.28675
CVE-2021-38378,0.00061,0.23866
CVE-2021-38379,0.00042,0.05636
CVE-2021-38380,0.00097,0.39109
CVE-2021-38381,0.00097,0.39109
CVE-2021-38382,0.00097,0.39109
CVE-2021-38383,0.00201,0.56310
CVE-2021-38384,0.00296,0.64493
CVE-2021-38385,0.00096,0.38766
CVE-2021-38386,0.00188,0.54525
CVE-2021-38387,0.00089,0.36557
CVE-2021-38388,0.00093,0.38029
CVE-2021-38389,0.03391,0.89925
CVE-2021-3839,0.00049,0.15469
CVE-2021-38390,0.00318,0.65777
CVE-2021-38391,0.00318,0.65777
CVE-2021-38392,0.00054,0.19534
CVE-2021-38393,0.00318,0.65777
CVE-2021-38394,0.00057,0.21711
CVE-2021-38395,0.00128,0.45839
CVE-2021-38396,0.00057,0.21711
CVE-2021-38397,0.00128,0.45839
CVE-2021-38398,0.00057,0.21711
CVE-2021-38399,0.00090,0.36761
CVE-2021-3840,0.00399,0.69477
CVE-2021-38400,0.00057,0.21711
CVE-2021-38401,0.00052,0.18503
CVE-2021-38402,0.01529,0.85024
CVE-2021-38403,0.00117,0.43997
CVE-2021-38404,0.01722,0.85916
CVE-2021-38406,0.94896,0.98793
CVE-2021-38407,0.00117,0.43997
CVE-2021-38408,0.00731,0.77805
CVE-2021-38409,0.00054,0.19864
CVE-2021-38410,0.00053,0.19182
CVE-2021-38411,0.00117,0.43997
CVE-2021-38412,0.00187,0.54405
CVE-2021-38413,0.00061,0.23861
CVE-2021-38415,0.00103,0.40570
CVE-2021-38416,0.00042,0.05808
CVE-2021-38417,0.00119,0.44270
CVE-2021-38418,0.00135,0.47122
CVE-2021-38419,0.00077,0.31424
CVE-2021-3842,0.00069,0.28168
CVE-2021-38420,0.00042,0.05808
CVE-2021-38421,0.00061,0.23871
CVE-2021-38422,0.00042,0.05808
CVE-2021-38423,0.00091,0.37428
CVE-2021-38424,0.00054,0.19864
CVE-2021-38425,0.00087,0.35313
CVE-2021-38426,0.00087,0.35186
CVE-2021-38427,0.00042,0.00497
CVE-2021-38428,0.00117,0.43997
CVE-2021-38429,0.00087,0.35313
CVE-2021-3843,0.00042,0.05636
CVE-2021-38430,0.00149,0.49229
CVE-2021-38431,0.00075,0.30195
CVE-2021-38432,0.00358,0.67742
CVE-2021-38433,0.00042,0.00497
CVE-2021-38434,0.00085,0.34583
CVE-2021-38435,0.00091,0.37428
CVE-2021-38436,0.00076,0.30731
CVE-2021-38438,0.00099,0.39592
CVE-2021-38439,0.00128,0.45839
CVE-2021-38440,0.00047,0.14404
CVE-2021-38441,0.00091,0.37428
CVE-2021-38442,0.00085,0.34583
CVE-2021-38443,0.00091,0.37428
CVE-2021-38445,0.00128,0.45839
CVE-2021-38447,0.00046,0.13906
CVE-2021-38448,0.00126,0.45556
CVE-2021-38449,0.00170,0.52338
CVE-2021-3845,0.00127,0.45656
CVE-2021-38450,0.00076,0.30582
CVE-2021-38451,0.00064,0.25489
CVE-2021-38452,0.00126,0.45536
CVE-2021-38453,0.00137,0.47466
CVE-2021-38454,0.00181,0.53642
CVE-2021-38455,0.00053,0.18801
CVE-2021-38456,0.00337,0.66732
CVE-2021-38457,0.00170,0.52338
CVE-2021-38458,0.00337,0.66732
CVE-2021-38459,0.00170,0.52338
CVE-2021-3846,0.00080,0.32742
CVE-2021-38460,0.00237,0.60038
CVE-2021-38461,0.00060,0.23114
CVE-2021-38462,0.00170,0.52338
CVE-2021-38463,0.00073,0.29606
CVE-2021-38464,0.00087,0.35153
CVE-2021-38465,0.00073,0.29606
CVE-2021-38466,0.00063,0.25072
CVE-2021-38467,0.00073,0.29606
CVE-2021-38468,0.00053,0.18801
CVE-2021-38469,0.00045,0.12047
CVE-2021-3847,0.00042,0.05636
CVE-2021-38470,0.00109,0.42334
CVE-2021-38471,0.00079,0.32498
CVE-2021-38472,0.00063,0.25072
CVE-2021-38473,0.00089,0.36277
CVE-2021-38474,0.00170,0.52338
CVE-2021-38475,0.00089,0.36277
CVE-2021-38476,0.00063,0.25072
CVE-2021-38477,0.00170,0.52338
CVE-2021-38478,0.00109,0.42334
CVE-2021-38479,0.00064,0.26043
CVE-2021-3848,0.00042,0.05636
CVE-2021-38480,0.00063,0.25404
CVE-2021-38481,0.00170,0.52338
CVE-2021-38482,0.00053,0.18801
CVE-2021-38483,0.00042,0.05808
CVE-2021-38484,0.00190,0.54832
CVE-2021-38485,0.00087,0.35532
CVE-2021-38486,0.00118,0.44192
CVE-2021-38487,0.00087,0.35313
CVE-2021-38488,0.00117,0.43997
CVE-2021-3849,0.00102,0.40320
CVE-2021-38490,0.00126,0.45533
CVE-2021-38491,0.00081,0.32847
CVE-2021-38492,0.00107,0.41760
CVE-2021-38493,0.00197,0.55850
CVE-2021-38494,0.00235,0.59836
CVE-2021-38495,0.00161,0.51020
CVE-2021-38496,0.00146,0.48840
CVE-2021-38497,0.00097,0.38948
CVE-2021-38498,0.00114,0.43462
CVE-2021-38499,0.00235,0.59836
CVE-2021-3850,0.00110,0.42520
CVE-2021-38500,0.00180,0.53462
CVE-2021-38501,0.00171,0.52459
CVE-2021-38502,0.00102,0.40286
CVE-2021-38503,0.00363,0.67996
CVE-2021-38504,0.00160,0.50876
CVE-2021-38505,0.00112,0.43003
CVE-2021-38506,0.00089,0.36368
CVE-2021-38507,0.00152,0.49689
CVE-2021-38508,0.00117,0.43976
CVE-2021-38509,0.00103,0.40376
CVE-2021-3851,0.00051,0.17795
CVE-2021-38510,0.00150,0.49492
CVE-2021-38511,0.00070,0.28588
CVE-2021-38512,0.00333,0.66561
CVE-2021-38513,0.00197,0.55824
CVE-2021-38514,0.00054,0.20595
CVE-2021-38515,0.00089,0.36557
CVE-2021-38516,0.00238,0.60128
CVE-2021-38517,0.00104,0.40954
CVE-2021-38518,0.00088,0.35951
CVE-2021-38519,0.00088,0.35951
CVE-2021-3852,0.00060,0.23392
CVE-2021-38520,0.00088,0.35951
CVE-2021-38521,0.00088,0.35951
CVE-2021-38522,0.00096,0.38749
CVE-2021-38523,0.00096,0.38749
CVE-2021-38524,0.00075,0.30362
CVE-2021-38525,0.00096,0.38749
CVE-2021-38526,0.00095,0.38657
CVE-2021-38527,0.00109,0.42357
CVE-2021-38528,0.00109,0.42357
CVE-2021-38529,0.00109,0.42357
CVE-2021-3853,0.00059,0.22978
CVE-2021-38530,0.00109,0.42357
CVE-2021-38531,0.00104,0.40954
CVE-2021-38532,0.00104,0.40954
CVE-2021-38533,0.00054,0.20595
CVE-2021-38534,0.00054,0.20595
CVE-2021-38535,0.00054,0.20595
CVE-2021-38536,0.00054,0.20595
CVE-2021-38537,0.00054,0.20595
CVE-2021-38538,0.00072,0.29304
CVE-2021-38539,0.00104,0.40954
CVE-2021-3854,0.00076,0.31056
CVE-2021-38540,0.00813,0.79166
CVE-2021-38542,0.00056,0.21298
CVE-2021-38543,0.00216,0.57881
CVE-2021-38544,0.00280,0.63443
CVE-2021-38545,0.00280,0.63443
CVE-2021-38546,0.00280,0.63443
CVE-2021-38547,0.00280,0.63443
CVE-2021-38548,0.00280,0.63443
CVE-2021-38549,0.00280,0.63443
CVE-2021-3855,0.00059,0.22782
CVE-2021-38553,0.00044,0.10211
CVE-2021-38554,0.00065,0.26388
CVE-2021-38555,0.00179,0.53367
CVE-2021-38556,0.00198,0.55952
CVE-2021-38557,0.00207,0.56940
CVE-2021-38559,0.00087,0.35015
CVE-2021-3856,0.00060,0.23417
CVE-2021-38560,0.00068,0.27673
CVE-2021-38561,0.00054,0.19558
CVE-2021-38562,0.00124,0.45191
CVE-2021-38563,0.00179,0.53407
CVE-2021-38564,0.00176,0.53061
CVE-2021-38565,0.00073,0.29843
CVE-2021-38566,0.00089,0.36557
CVE-2021-38567,0.00088,0.36009
CVE-2021-38568,0.00179,0.53407
CVE-2021-38569,0.00089,0.36557
CVE-2021-3857,0.00051,0.17795
CVE-2021-38570,0.00091,0.37435
CVE-2021-38571,0.00059,0.22652
CVE-2021-38572,0.00179,0.53407
CVE-2021-38573,0.00179,0.53407
CVE-2021-38574,0.00127,0.45650
CVE-2021-38575,0.00159,0.50657
CVE-2021-38576,0.00065,0.26670
CVE-2021-38578,0.00143,0.48490
CVE-2021-3858,0.00103,0.40559
CVE-2021-38583,0.00079,0.32329
CVE-2021-38584,0.00104,0.40954
CVE-2021-38585,0.00097,0.39130
CVE-2021-38586,0.00044,0.10211
CVE-2021-38587,0.00073,0.29843
CVE-2021-38588,0.00201,0.56310
CVE-2021-38589,0.00081,0.33100
CVE-2021-3859,0.00152,0.49586
CVE-2021-38590,0.00044,0.10211
CVE-2021-38591,0.00044,0.10211
CVE-2021-38592,0.00091,0.37459
CVE-2021-38593,0.00207,0.56965
CVE-2021-38597,0.00158,0.50619
CVE-2021-38598,0.00074,0.29943
CVE-2021-38599,0.00090,0.36822
CVE-2021-3860,0.00074,0.30129
CVE-2021-38602,0.00058,0.22439
CVE-2021-38603,0.00063,0.24751
CVE-2021-38604,0.00273,0.62953
CVE-2021-38606,0.00201,0.56310
CVE-2021-38607,0.00066,0.26990
CVE-2021-38608,0.00044,0.10211
CVE-2021-3861,0.00066,0.26734
CVE-2021-38611,0.00162,0.51067
CVE-2021-38612,0.00218,0.58008
CVE-2021-38613,0.00562,0.74268
CVE-2021-38614,0.00113,0.43215
CVE-2021-38615,0.00122,0.44855
CVE-2021-38616,0.00212,0.57459
CVE-2021-38617,0.00212,0.57459
CVE-2021-38618,0.00190,0.54805
CVE-2021-38619,0.00131,0.46396
CVE-2021-3862,0.00051,0.17795
CVE-2021-38621,0.00152,0.49738
CVE-2021-38623,0.00089,0.36557
CVE-2021-38624,0.00059,0.23046
CVE-2021-38625,0.00043,0.07352
CVE-2021-38626,0.00043,0.07352
CVE-2021-38628,0.00043,0.07352
CVE-2021-38629,0.06675,0.92677
CVE-2021-3863,0.00059,0.22978
CVE-2021-38630,0.00043,0.07352
CVE-2021-38631,0.00043,0.07352
CVE-2021-38632,0.00054,0.20047
CVE-2021-38633,0.00043,0.07352
CVE-2021-38634,0.00046,0.12757
CVE-2021-38635,0.00043,0.07352
CVE-2021-38636,0.00043,0.07352
CVE-2021-38637,0.00043,0.07352
CVE-2021-38638,0.00043,0.07352
CVE-2021-38639,0.00043,0.07352
CVE-2021-3864,0.00042,0.05636
CVE-2021-38641,0.00084,0.34263
CVE-2021-38642,0.00084,0.34263
CVE-2021-38644,0.00523,0.73339
CVE-2021-38645,0.02604,0.88636
CVE-2021-38646,0.00841,0.79524
CVE-2021-38647,0.97486,0.99941
CVE-2021-38648,0.97340,0.99776
CVE-2021-38649,0.02604,0.88636
CVE-2021-38650,0.00061,0.23870
CVE-2021-38651,0.00061,0.23870
CVE-2021-38652,0.00061,0.23870
CVE-2021-38653,0.00245,0.60761
CVE-2021-38654,0.00186,0.54214
CVE-2021-38655,0.00214,0.57724
CVE-2021-38656,0.00214,0.57724
CVE-2021-38657,0.00043,0.07352
CVE-2021-38658,0.00186,0.54214
CVE-2021-38659,0.00211,0.57279
CVE-2021-3866,0.00060,0.23427
CVE-2021-38660,0.00523,0.73339
CVE-2021-38661,0.00523,0.73339
CVE-2021-38662,0.00043,0.07352
CVE-2021-38663,0.00043,0.07352
CVE-2021-38665,0.00248,0.60960
CVE-2021-38666,0.01590,0.85368
CVE-2021-38667,0.00043,0.07352
CVE-2021-38669,0.00181,0.53559
CVE-2021-38671,0.00043,0.07352
CVE-2021-38672,0.00079,0.32206
CVE-2021-38674,0.00086,0.34907
CVE-2021-38675,0.00061,0.23655
CVE-2021-38677,0.00086,0.34907
CVE-2021-38678,0.00063,0.25072
CVE-2021-38679,0.00170,0.52338
CVE-2021-38680,0.00086,0.34907
CVE-2021-38681,0.00097,0.39038
CVE-2021-38682,0.00280,0.63493
CVE-2021-38684,0.00280,0.63493
CVE-2021-38685,0.00226,0.59059
CVE-2021-38686,0.00170,0.52338
CVE-2021-38687,0.00280,0.63493
CVE-2021-38688,0.00135,0.47122
CVE-2021-38689,0.00280,0.63493
CVE-2021-3869,0.00120,0.44482
CVE-2021-38690,0.00280,0.63493
CVE-2021-38691,0.00280,0.63493
CVE-2021-38692,0.00280,0.63493
CVE-2021-38693,0.00047,0.14431
CVE-2021-38694,0.00109,0.42325
CVE-2021-38695,0.00088,0.36109
CVE-2021-38696,0.00127,0.45714
CVE-2021-38697,0.00200,0.56206
CVE-2021-38698,0.00186,0.54137
CVE-2021-38699,0.00708,0.77383
CVE-2021-38701,0.00053,0.18801
CVE-2021-38702,0.00570,0.74479
CVE-2021-38703,0.00241,0.60374
CVE-2021-38704,0.00162,0.51092
CVE-2021-38705,0.00101,0.40032
CVE-2021-38706,0.00078,0.31503
CVE-2021-38707,0.00051,0.17795
CVE-2021-38708,0.00054,0.20595
CVE-2021-38709,0.00072,0.29304
CVE-2021-38710,0.00072,0.29304
CVE-2021-38711,0.00123,0.44938
CVE-2021-38712,0.00205,0.56790
CVE-2021-38713,0.00058,0.22439
CVE-2021-38714,0.00183,0.53807
CVE-2021-3872,0.00075,0.30203
CVE-2021-38721,0.00067,0.27218
CVE-2021-38723,0.00072,0.29101
CVE-2021-38725,0.00059,0.22922
CVE-2021-38727,0.00178,0.53288
CVE-2021-38728,0.00046,0.13906
CVE-2021-38729,0.00076,0.31056
CVE-2021-38730,0.00076,0.31056
CVE-2021-38731,0.00076,0.31056
CVE-2021-38732,0.00091,0.37428
CVE-2021-38733,0.00076,0.31056
CVE-2021-38734,0.00076,0.31056
CVE-2021-38736,0.00076,0.31056
CVE-2021-38737,0.00076,0.31056
CVE-2021-3874,0.00063,0.24865
CVE-2021-38745,0.00063,0.25424
CVE-2021-3875,0.00066,0.26798
CVE-2021-38751,0.00215,0.57820
CVE-2021-38752,0.00058,0.22439
CVE-2021-38753,0.00283,0.63693
CVE-2021-38754,0.00178,0.53219
CVE-2021-38755,0.00092,0.37743
CVE-2021-38756,0.00078,0.32100
CVE-2021-38757,0.00097,0.39121
CVE-2021-38758,0.00124,0.45128
CVE-2021-38759,0.01134,0.82512
CVE-2021-38772,0.00053,0.18942
CVE-2021-3878,0.00157,0.50358
CVE-2021-38783,0.00121,0.44662
CVE-2021-38784,0.00156,0.50182
CVE-2021-38785,0.00168,0.51912
CVE-2021-38786,0.00178,0.53273
CVE-2021-38787,0.00128,0.45821
CVE-2021-38788,0.00128,0.45821
CVE-2021-38789,0.00077,0.31083
CVE-2021-3879,0.00051,0.17795
CVE-2021-3881,0.00157,0.50358
CVE-2021-38819,0.00050,0.16929
CVE-2021-3882,0.00111,0.42729
CVE-2021-38822,0.00066,0.26721
CVE-2021-38823,0.00252,0.61317
CVE-2021-38827,0.00053,0.19362
CVE-2021-38828,0.00052,0.18570
CVE-2021-38833,0.00738,0.77899
CVE-2021-38834,0.00184,0.53970
CVE-2021-38840,0.00649,0.76201
CVE-2021-38841,0.01439,0.84564
CVE-2021-38847,0.00118,0.44192
CVE-2021-38862,0.00111,0.42727
CVE-2021-38863,0.00043,0.06927
CVE-2021-38864,0.00103,0.40425
CVE-2021-38868,0.00044,0.10540
CVE-2021-38869,0.00073,0.29879
CVE-2021-38870,0.00048,0.15041
CVE-2021-38871,0.00044,0.10735
CVE-2021-38872,0.00056,0.21341
CVE-2021-38873,0.00051,0.17613
CVE-2021-38874,0.00044,0.10735
CVE-2021-38875,0.00068,0.27823
CVE-2021-38876,0.00061,0.23581
CVE-2021-38877,0.00048,0.15091
CVE-2021-38878,0.00044,0.10540
CVE-2021-38879,0.00058,0.22458
CVE-2021-3888,0.00138,0.47591
CVE-2021-38882,0.00043,0.06927
CVE-2021-38883,0.00048,0.15091
CVE-2021-38886,0.00070,0.28459
CVE-2021-38887,0.00060,0.23170
CVE-2021-3889,0.00138,0.47591
CVE-2021-38890,0.00124,0.45175
CVE-2021-38891,0.00111,0.42727
CVE-2021-38893,0.00058,0.22533
CVE-2021-38894,0.00070,0.28539
CVE-2021-38895,0.00048,0.15091
CVE-2021-38896,0.00061,0.23581
CVE-2021-38899,0.00042,0.05636
CVE-2021-38900,0.00091,0.37151
CVE-2021-38901,0.00042,0.05636
CVE-2021-38903,0.00055,0.20868
CVE-2021-38904,0.00072,0.29086
CVE-2021-38905,0.00051,0.17669
CVE-2021-38909,0.00058,0.22556
CVE-2021-38910,0.00081,0.33124
CVE-2021-38911,0.00060,0.23170
CVE-2021-38915,0.00060,0.23170
CVE-2021-38917,0.00111,0.42684
CVE-2021-38918,0.00111,0.42727
CVE-2021-38919,0.00074,0.29921
CVE-2021-38921,0.00111,0.42727
CVE-2021-38923,0.00083,0.33773
CVE-2021-38924,0.00079,0.32509
CVE-2021-38925,0.00102,0.40299
CVE-2021-38926,0.00042,0.05636
CVE-2021-38928,0.00044,0.10735
CVE-2021-38929,0.00079,0.32509
CVE-2021-38930,0.00079,0.32509
CVE-2021-38931,0.00108,0.42087
CVE-2021-38934,0.00044,0.10735
CVE-2021-38935,0.00103,0.40540
CVE-2021-38936,0.00049,0.16333
CVE-2021-38937,0.00068,0.27823
CVE-2021-38939,0.00044,0.10677
CVE-2021-38941,0.00049,0.15268
CVE-2021-38944,0.00044,0.10677
CVE-2021-38945,0.00122,0.44829
CVE-2021-38946,0.00052,0.18226
CVE-2021-38947,0.00111,0.42727
CVE-2021-38948,0.00143,0.48432
CVE-2021-38949,0.00042,0.05636
CVE-2021-38950,0.00043,0.06927
CVE-2021-38951,0.00116,0.43769
CVE-2021-38952,0.00044,0.10735
CVE-2021-38954,0.00044,0.10735
CVE-2021-38955,0.00042,0.05636
CVE-2021-38956,0.00061,0.23581
CVE-2021-38957,0.00111,0.42727
CVE-2021-38958,0.00043,0.06927
CVE-2021-38959,0.00042,0.05636
CVE-2021-38960,0.00115,0.43510
CVE-2021-38961,0.00061,0.23581
CVE-2021-38965,0.00129,0.45975
CVE-2021-38966,0.00048,0.15091
CVE-2021-38967,0.00042,0.05636
CVE-2021-38969,0.00073,0.29879
CVE-2021-3897,0.00102,0.40320
CVE-2021-38971,0.00049,0.16333
CVE-2021-38972,0.00048,0.15091
CVE-2021-38973,0.00048,0.15091
CVE-2021-38974,0.00068,0.27823
CVE-2021-38975,0.00060,0.23170
CVE-2021-38976,0.00042,0.05636
CVE-2021-38977,0.00061,0.23581
CVE-2021-38978,0.00110,0.42503
CVE-2021-38979,0.00111,0.42727
CVE-2021-3898,0.00059,0.22781
CVE-2021-38980,0.00091,0.37471
CVE-2021-38981,0.00091,0.37471
CVE-2021-38982,0.00048,0.15091
CVE-2021-38983,0.00111,0.42727
CVE-2021-38984,0.00111,0.42727
CVE-2021-38985,0.00048,0.15091
CVE-2021-38986,0.00048,0.15091
CVE-2021-38988,0.00042,0.05636
CVE-2021-38989,0.00042,0.05636
CVE-2021-38990,0.00042,0.05636
CVE-2021-38991,0.00042,0.05636
CVE-2021-38993,0.00042,0.05636
CVE-2021-38994,0.00042,0.05636
CVE-2021-38995,0.00042,0.05636
CVE-2021-38996,0.00042,0.05636
CVE-2021-38997,0.00044,0.10735
CVE-2021-38999,0.00042,0.05636
CVE-2021-3900,0.00060,0.23392
CVE-2021-39000,0.00042,0.05636
CVE-2021-39002,0.00122,0.44838
CVE-2021-39006,0.00044,0.10677
CVE-2021-39009,0.00042,0.05636
CVE-2021-3901,0.00103,0.40559
CVE-2021-39011,0.00049,0.16333
CVE-2021-39013,0.00060,0.23170
CVE-2021-39015,0.00044,0.10735
CVE-2021-39016,0.00044,0.10735
CVE-2021-39017,0.00056,0.21367
CVE-2021-39018,0.00044,0.10735
CVE-2021-39019,0.00049,0.16333
CVE-2021-39020,0.00090,0.36689
CVE-2021-39021,0.00057,0.21588
CVE-2021-39022,0.00102,0.40149
CVE-2021-39023,0.00062,0.24339
CVE-2021-39024,0.00044,0.10677
CVE-2021-39025,0.00053,0.18824
CVE-2021-39026,0.00068,0.27553
CVE-2021-39027,0.00044,0.10735
CVE-2021-39028,0.00044,0.10735
CVE-2021-3903,0.00050,0.17040
CVE-2021-39031,0.00099,0.39409
CVE-2021-39032,0.00042,0.05636
CVE-2021-39033,0.00065,0.26519
CVE-2021-39034,0.00071,0.28767
CVE-2021-39035,0.00044,0.10735
CVE-2021-39038,0.00060,0.23461
CVE-2021-3904,0.00051,0.17795
CVE-2021-39040,0.00050,0.17072
CVE-2021-39041,0.00044,0.10677
CVE-2021-39043,0.00044,0.10735
CVE-2021-39044,0.00060,0.23051
CVE-2021-39045,0.00042,0.05636
CVE-2021-39046,0.00049,0.16333
CVE-2021-39047,0.00102,0.40125
CVE-2021-39048,0.00042,0.05636
CVE-2021-39049,0.00042,0.05636
CVE-2021-3905,0.00050,0.17425
CVE-2021-39050,0.00042,0.05636
CVE-2021-39051,0.00058,0.22458
CVE-2021-39052,0.00182,0.53704
CVE-2021-39053,0.00124,0.45175
CVE-2021-39054,0.00060,0.23461
CVE-2021-39055,0.00044,0.10735
CVE-2021-39056,0.00099,0.39577
CVE-2021-39057,0.00060,0.23170
CVE-2021-39058,0.00111,0.42727
CVE-2021-39059,0.00044,0.10735
CVE-2021-3906,0.00062,0.24035
CVE-2021-39063,0.00111,0.42684
CVE-2021-39064,0.00111,0.42727
CVE-2021-39065,0.00135,0.47127
CVE-2021-39066,0.00085,0.34546
CVE-2021-39068,0.00044,0.10735
CVE-2021-3907,0.00841,0.79544
CVE-2021-39070,0.00184,0.53971
CVE-2021-39072,0.00076,0.30625
CVE-2021-39074,0.00044,0.10677
CVE-2021-39076,0.00074,0.29921
CVE-2021-39077,0.00042,0.05636
CVE-2021-39078,0.00042,0.05636
CVE-2021-39079,0.00048,0.15091
CVE-2021-3908,0.00060,0.23489
CVE-2021-39080,0.00061,0.23581
CVE-2021-39082,0.00087,0.35313
CVE-2021-39085,0.00052,0.18222
CVE-2021-39086,0.00058,0.22458
CVE-2021-39087,0.00049,0.16333
CVE-2021-39088,0.00042,0.05636
CVE-2021-39089,0.00049,0.16333
CVE-2021-3909,0.00069,0.28163
CVE-2021-3910,0.00060,0.23489
CVE-2021-39109,0.00280,0.63480
CVE-2021-3911,0.00060,0.23489
CVE-2021-39111,0.00096,0.38678
CVE-2021-39112,0.00071,0.28701
CVE-2021-39113,0.00356,0.67659
CVE-2021-39114,0.00055,0.20854
CVE-2021-39115,0.00187,0.54340
CVE-2021-39116,0.00069,0.28224
CVE-2021-39117,0.00061,0.23655
CVE-2021-39118,0.00119,0.44415
CVE-2021-39119,0.00070,0.28397
CVE-2021-3912,0.00060,0.23489
CVE-2021-39121,0.00076,0.30614
CVE-2021-39122,0.00119,0.44415
CVE-2021-39123,0.00178,0.53305
CVE-2021-39124,0.00072,0.29087
CVE-2021-39125,0.00119,0.44415
CVE-2021-39126,0.00105,0.41252
CVE-2021-39127,0.00108,0.42066
CVE-2021-39128,0.00222,0.58773
CVE-2021-39131,0.00099,0.39600
CVE-2021-39132,0.00073,0.29618
CVE-2021-39133,0.00078,0.31507
CVE-2021-39134,0.00048,0.14930
CVE-2021-39135,0.00048,0.14930
CVE-2021-39136,0.00077,0.31097
CVE-2021-39137,0.00091,0.37459
CVE-2021-39138,0.00071,0.28691
CVE-2021-39139,0.00857,0.79747
CVE-2021-3914,0.00046,0.13906
CVE-2021-39140,0.00380,0.68735
CVE-2021-39141,0.00549,0.73971
CVE-2021-39143,0.00044,0.08417
CVE-2021-39144,0.96471,0.99265
CVE-2021-39145,0.00658,0.76387
CVE-2021-39146,0.00932,0.80626
CVE-2021-39147,0.00534,0.73590
CVE-2021-39148,0.00534,0.73590
CVE-2021-39149,0.00534,0.73590
CVE-2021-3915,0.00062,0.24035
CVE-2021-39150,0.00586,0.74836
CVE-2021-39151,0.00534,0.73590
CVE-2021-39152,0.00586,0.74836
CVE-2021-39153,0.00534,0.73590
CVE-2021-39154,0.00534,0.73590
CVE-2021-39155,0.00125,0.45294
CVE-2021-39156,0.00148,0.49183
CVE-2021-39157,0.00086,0.34855
CVE-2021-39158,0.00201,0.56310
CVE-2021-39159,0.00348,0.67280
CVE-2021-3916,0.00063,0.24865
CVE-2021-39160,0.00129,0.45969
CVE-2021-39161,0.00054,0.20595
CVE-2021-39162,0.00097,0.39034
CVE-2021-39163,0.00095,0.38524
CVE-2021-39164,0.00079,0.32352
CVE-2021-39165,0.00063,0.24882
CVE-2021-39166,0.00048,0.14857
CVE-2021-39167,0.00179,0.53390
CVE-2021-39168,0.00179,0.53390
CVE-2021-39169,0.00048,0.14857
CVE-2021-3917,0.00042,0.05636
CVE-2021-39170,0.00063,0.25360
CVE-2021-39171,0.00088,0.36015
CVE-2021-39172,0.00143,0.48336
CVE-2021-39173,0.00178,0.53312
CVE-2021-39174,0.00110,0.42556
CVE-2021-39175,0.00096,0.38872
CVE-2021-39176,0.00111,0.42592
CVE-2021-39177,0.00176,0.53021
CVE-2021-39178,0.00059,0.22922
CVE-2021-39179,0.00141,0.48161
CVE-2021-3918,0.00122,0.44787
CVE-2021-39180,0.00215,0.57759
CVE-2021-39181,0.00153,0.49841
CVE-2021-39182,0.00084,0.34084
CVE-2021-39183,0.00082,0.33365
CVE-2021-39184,0.00122,0.44900
CVE-2021-39185,0.00131,0.46288
CVE-2021-39186,0.00065,0.26677
CVE-2021-39187,0.00122,0.44775
CVE-2021-39189,0.00080,0.32778
CVE-2021-3919,0.00091,0.37428
CVE-2021-39190,0.00046,0.13906
CVE-2021-39191,0.00120,0.44591
CVE-2021-39192,0.00085,0.34414
CVE-2021-39193,0.00079,0.32207
CVE-2021-39194,0.00064,0.25931
CVE-2021-39195,0.00098,0.39253
CVE-2021-39196,0.00103,0.40509
CVE-2021-39197,0.00107,0.41887
CVE-2021-39198,0.00046,0.12802
CVE-2021-39199,0.00089,0.36212
CVE-2021-3920,0.00051,0.17795
CVE-2021-39200,0.00092,0.37714
CVE-2021-39201,0.00103,0.40450
CVE-2021-39202,0.00053,0.18801
CVE-2021-39203,0.00062,0.24600
CVE-2021-39204,0.00097,0.39066
CVE-2021-39205,0.00080,0.32778
CVE-2021-39206,0.00120,0.44456
CVE-2021-39207,0.00185,0.54069
CVE-2021-39208,0.00060,0.23427
CVE-2021-39209,0.00091,0.37605
CVE-2021-3921,0.00059,0.22978
CVE-2021-39210,0.00122,0.44855
CVE-2021-39211,0.00339,0.66813
CVE-2021-39212,0.00064,0.25883
CVE-2021-39213,0.00093,0.38077
CVE-2021-39214,0.00191,0.54968
CVE-2021-39215,0.00129,0.45957
CVE-2021-39216,0.00045,0.12011
CVE-2021-39217,0.00063,0.25289
CVE-2021-39218,0.00045,0.12011
CVE-2021-39219,0.00045,0.12011
CVE-2021-3922,0.00042,0.05636
CVE-2021-39220,0.00056,0.21071
CVE-2021-39221,0.00048,0.14857
CVE-2021-39222,0.00063,0.24988
CVE-2021-39223,0.00089,0.36626
CVE-2021-39224,0.00076,0.30711
CVE-2021-39225,0.00102,0.40284
CVE-2021-39226,0.97325,0.99764
CVE-2021-39227,0.00176,0.53021
CVE-2021-39228,0.00130,0.46211
CVE-2021-39229,0.00097,0.39027
